ids	maltype	system calls frequency_1gram-scaled
normal_30040_131	normalv2	[0.0, 0.0, 0.0, -0.10061525116398233, 0.0, 1.1260915239667995, 0.0, 1.112902765299093, 0.0, 0.0, 0.0, 0.0, 1.1141769498507146, 0.0, 1.1146308672017327, 0.0, 0.9511524615160496]
normal_30040_132	normalv2	[0.0, 0.0, 0.0, -0.2497625646541207, 0.0, 0.2000706715691729, 0.0, 0.19002271181050448, 0.0, 0.0, 0.0, 0.0, 0.17900229024081302, 0.0, 0.18849866920613123, 0.0, 0.42018909467832094]
normal_30040_133	normalv2	[0.0, 0.0, 0.0, 1.4902894260641604, 0.0, 0.22020155966477348, 0.0, 0.21645364412998672, 0.0, 0.0, 0.0, 0.0, 0.20046652856980957, 0.0, 0.21486757117036157, 0.0, -0.07688299342508469]
normal_30040_134	normalv2	[0.0, 0.0, 0.0, -0.7469202762879154, 0.0, -0.5649030760636491, 0.0, -0.5605380280265576, 0.0, 0.0, 0.0, 0.0, -0.5922299973045114, 0.0, -0.5619079454705916, 0.0, -0.6417376389971365]
normal_30040_135	normalv2	[0.0, 0.0, 0.0, -0.8463518186146742, 0.0, -0.5246412998724479, 0.0, -0.5260741652962524, 0.0, 0.0, 0.0, 0.0, -0.5618840051842059, 0.0, -0.5297016529951958, 0.0, -0.34801322329966955]
normal_30040_136	normalv2	[0.0, 0.0, 0.0, -0.7966360474512948, 0.0, -1.1084370546448647, 0.0, -1.1122189584988882, 0.0, 0.0, 0.0, 0.0, -1.0707344828112793, 0.0, -1.1090123388963782, 0.0, -1.5229108860895373]
normal_30040_137	normalv2	[0.0, 0.0, 0.0, -0.15033102232736179, 0.0, -0.22267797843843923, 0.0, -0.2101986113996949, 0.0, 0.0, 0.0, 0.0, -0.22030655729345042, 0.0, -0.2096516215209497, 0.0, -0.3367161303882285]
normal_30040_138	normalv2	[0.0, 0.0, 0.0, 0.5954055451233301, 0.0, 0.28059422395157524, 0.0, 0.27061114270618075, 0.0, 0.0, 0.0, 0.0, 0.27929209346767625, 0.0, 0.27384534426593016, 0.0, -0.25763648000814127]
normal_30040_139	normalv2	[0.0, 0.0, 0.0, -1.2937937590850894, 0.0, -1.188960607027267, 0.0, -1.19086393848872, 0.0, 0.0, 0.0, 0.0, -1.183976843650468, 0.0, -1.1883203341170405, 0.0, -1.4551283286208911]
normal_30040_13	normalv2	[0.0, 0.0, 0.0, 1.6891525107176781, 0.0, 0.15980889537797174, 0.0, 0.17162470990184525, 0.0, 0.0, 0.0, 0.0, 0.16975046337486624, 0.0, 0.1713890763285772, 0.0, -0.12207136507084883]
normal_30040_140	normalv2	[0.0, 0.0, 0.0, -0.10061525116398233, 0.0, -1.329876823696471, 0.0, -1.3272941920789887, 0.0, 0.0, 0.0, 0.0, -1.3149827120722746, 0.0, -1.3247944984815303, 0.0, -1.3534544924179217]
normal_30040_141	normalv2	[0.0, 0.0, 0.0, 2.0371629088613346, 0.0, 1.528709285878811, 0.0, 1.5383889502852681, 0.0, 0.0, 0.0, 0.0, 1.5234777704002005, 0.0, 1.5389487705650726, 0.0, 1.335253620505045]
normal_30040_142	normalv2	[0.0, 0.0, 0.0, 0.3965424604698123, 0.0, -0.3233324189164421, 0.0, -0.2968765218003499, 0.0, 0.0, 0.0, 0.0, -0.3457613295956889, 0.0, -0.3062704989471372, 0.0, 0.29592107265246953]
normal_30040_143	normalv2	[0.0, 0.0, 0.0, 0.14796360465291497, 0.0, 1.1462224120624, 0.0, 1.1522900369908704, 0.0, 0.0, 0.0, 0.0, 1.1382316997021762, 0.0, 1.1524732608603228, 0.0, 1.2448768772135166]
normal_30040_144	normalv2	[0.0, 0.0, 0.0, -0.10061525116398233, 0.0, -0.46424863558564616, 0.0, -0.4606446514661615, 0.0, 0.0, 0.0, 0.0, -0.47010588267401376, 0.0, -0.46206843879686454, 0.0, -0.483578338236962]
normal_30040_145	normalv2	[0.0, 0.0, 0.0, -0.6474887339611564, 0.0, -0.40385597129884443, 0.0, -0.39378994030511816, 0.0, 0.0, 0.0, 0.0, -0.4245868944935555, 0.0, -0.3974545645181016, 0.0, -0.15596264380517194]
normal_30040_146	normalv2	[0.0, 0.0, 0.0, 1.1919947990838837, 0.0, 1.5085783977832106, 0.0, 1.5057389750670842, 0.0, 0.0, 0.0, 0.0, 1.493131778279895, 0.0, 1.5065411887617055, 0.0, 1.3239565275936038]
normal_30040_147	normalv2	[0.0, 0.0, 0.0, -1.2937937590850894, 0.0, -0.38372508320324383, 0.0, -0.3818701080826066, 0.0, 0.0, 0.0, 0.0, -0.38535914858194115, 0.0, -0.3795398143286627, 0.0, -0.5174696169712851]
normal_30040_148	normalv2	[0.0, 0.0, 0.0, -0.5480571916343975, 0.0, 1.1260915239667995, 0.0, 1.1368719931378393, 0.0, 0.0, 0.0, 0.0, 1.1119565114028873, 0.0, 1.1355649573107398, 0.0, 0.8607757182245214]
normal_30040_149	normalv2	[0.0, 0.0, 0.0, 0.2473951469796739, 0.0, 1.387793069209607, 0.0, 1.3843380751486778, 0.0, 0.0, 0.0, 0.0, 1.3909916096798425, 0.0, 1.3853650133230286, 0.0, 1.0980146693647832]
normal_30040_14	normalv2	[0.0, 0.0, 0.0, 0.34682668930643284, 0.0, 1.528709285878811, 0.0, 1.5231004698259598, 0.0, 0.0, 0.0, 0.0, 1.502383605145842, 0.0, 1.524053360295202, 0.0, 1.1770943197448704]
normal_30040_150	normalv2	[0.0, 0.0, 0.0, 1.1919947990838837, 0.0, 0.9851753072975954, 0.0, 0.9870967099941065, 0.0, 0.0, 0.0, 0.0, 0.9950134198173198, 0.0, 0.9896301945316025, 0.0, 0.6348338599957006]
normal_30040_151	normalv2	[0.0, 0.0, 0.0, -1.0949306744315714, 0.0, -0.3635941951076433, 0.0, -0.35699393648779976, 0.0, 0.0, 0.0, 0.0, -0.385729221656579, 0.0, -0.3588070135476266, 0.0, -0.07688299342508469]
normal_30040_152	normalv2	[0.0, 0.0, 0.0, -0.15033102232736179, 0.0, 0.5422957691943827, 0.0, 0.5381595507440771, 0.0, 0.0, 0.0, 0.0, 0.5042965228475021, 0.0, 0.5373330745802624, 0.0, 0.4992687450584082]
normal_30040_153	normalv2	[0.0, 0.0, 0.0, 2.086878680024714, 0.0, 1.5186438418310106, 0.0, 1.5228413430385137, 0.0, 0.0, 0.0, 0.0, 1.5112653589371507, 0.0, 1.5238520709672307, 0.0, 1.4595216425308963]
normal_30040_154	normalv2	[0.0, 0.0, 0.0, -1.144646445594951, 0.0, -1.4104003760788733, 0.0, -1.4113808346051848, 0.0, 0.0, 0.0, 0.0, -1.360131627178095, 0.0, -1.4026934684063939, 0.0, -1.8053382088755632]
normal_30040_155	normalv2	[0.0, 0.0, 0.0, -1.0949306744315714, 0.0, -0.9675208379756606, 0.0, -0.9627028021426013, 0.0, 0.0, 0.0, 0.0, -1.0059716947496518, 0.0, -0.9664994946927516, 0.0, -0.8224911255801931]
normal_30040_156	normalv2	[0.0, 0.0, 0.0, -0.6972045051245358, 0.0, -0.4843795236812467, 0.0, -0.4688071452707075, 0.0, 0.0, 0.0, 0.0, -0.5023022401675086, 0.0, -0.47092516922759836, 0.0, -0.483578338236962]
normal_30040_157	normalv2	[0.0, 0.0, 0.0, -0.44862564930763854, 0.0, -0.42398685939444497, 0.0, -0.4169817877815266, 0.0, 0.0, 0.0, 0.0, -0.41126426380659215, 0.0, -0.41536931470754057, 0.0, -0.5174696169712851]
normal_30040_158	normalv2	[0.0, 0.0, 0.0, -0.29947833581750016, 0.0, 0.01889267870876771, 0.0, 0.021201609789497748, 0.0, 0.0, 0.0, 0.0, 0.00876867590739209, 0.0, 0.02062336967813047, 0.0, -0.3141219445653465]
normal_30040_159	normalv2	[0.0, 0.0, 0.0, -0.20004679349074125, 0.0, -0.17235075819943776, 0.0, -0.18130597459947656, 0.0, 0.0, 0.0, 0.0, -0.18662990750140412, 0.0, -0.18147111560497836, 0.0, -0.43838996659119783]
normal_30040_15	normalv2	[0.0, 0.0, 0.0, -1.4429410725752279, 0.0, -1.4506621522700744, 0.0, -1.4418282321300786, 0.0, 0.0, 0.0, 0.0, -1.4385871190013237, 0.0, -1.44315262332861, 0.0, -1.3308603065950397]
normal_30040_160	normalv2	[0.0, 0.0, 0.0, 1.0925632567571246, 0.0, 0.26046333585597464, 0.0, 0.2566182961841019, 0.0, 0.0, 0.0, 0.0, 0.30778772021479234, 0.0, 0.2623718525715704, 0.0, -0.2689335729195823]
normal_30040_161	normalv2	[0.0, 0.0, 0.0, -0.9457833609414331, 0.0, 1.5085783977832106, 0.0, 1.5272464984250942, 0.0, 0.0, 0.0, 0.0, 1.516446381982081, 0.0, 1.5276765681986841, 0.0, 1.1996885055677524]
normal_30040_162	normalv2	[0.0, 0.0, 0.0, -0.9954991321048126, 0.0, -0.5447721879680485, 0.0, -0.5474521252605394, 0.0, 0.0, 0.0, 0.0, -0.5526321783182592, 0.0, -0.5508370324321743, 0.0, -0.4496870595026389]
normal_30040_163	normalv2	[0.0, 0.0, 0.0, -1.0949306744315714, 0.0, -1.048044390358063, 0.0, -1.0356469928086234, 0.0, 0.0, 0.0, 0.0, -1.0563016329004025, 0.0, -1.0389636527623922, 0.0, -1.0484329838090138]
normal_30040_164	normalv2	[0.0, 0.0, 0.0, 1.8880155953711961, 0.0, 1.5488401739744115, 0.0, 1.549401838751719, 0.0, 0.0, 0.0, 0.0, 1.5268084280719414, 0.0, 1.5500196836034899, 0.0, 1.1770943197448704]
normal_30040_165	normalv2	[0.0, 0.0, 0.0, -0.498341420471018, 0.0, -1.188960607027267, 0.0, -1.2060228555543056, 0.0, 0.0, 0.0, 0.0, -1.1517804861569731, 0.0, -1.1981835111876304, 0.0, -1.77144693014124]
normal_30040_166	normalv2	[0.0, 0.0, 0.0, 0.5954055451233301, 0.0, 1.5085783977832106, 0.0, 1.492264382119897, 0.0, 0.0, 0.0, 0.0, 1.4949821436530843, 0.0, 1.4920483571477774, 0.0, 1.2448768772135166]
normal_30040_167	normalv2	[0.0, 0.0, 0.0, 0.4959740027965712, 0.0, -0.12202353796043633, 0.0, -0.11730165810033816, 0.0, 0.0, 0.0, 0.0, -0.1266780694100689, 0.0, -0.11544821603041691, 0.0, -0.24633938709670022]
normal_30040_168	normalv2	[0.0, 0.0, 0.0, -0.8960675897780537, 0.0, -1.0883061665492642, 0.0, -1.0762003350439073, 0.0, 0.0, 0.0, 0.0, -1.0722147751098308, 0.0, -1.0784163610447521, 0.0, -0.8902736830488394]
normal_30040_169	normalv2	[0.0, 0.0, 0.0, -0.3491941069808796, 0.0, -0.30320153082084156, 0.0, -0.3144971433466714, 0.0, 0.0, 0.0, 0.0, -0.3209664335949515, 0.0, -0.31150402147438905, 0.0, -0.37060740912255163]
normal_30040_16	normalv2	[0.0, 0.0, 0.0, 0.5456897739599507, 0.0, -0.38372508320324383, 0.0, -0.3839431223821738, 0.0, 0.0, 0.0, 0.0, -0.3613043987304795, 0.0, -0.3801436823125764, 0.0, -0.6417376389971365]
normal_30040_170	normalv2	[0.0, 0.0, 0.0, -0.9457833609414331, 0.0, -1.2694841594096693, 0.0, -1.2689906649036604, 0.0, 0.0, 0.0, 0.0, -1.2690936508171786, 0.0, -1.268634775977559, 0.0, -1.4551283286208911]
normal_30040_171	normalv2	[0.0, 0.0, 0.0, -0.5977729627977769, 0.0, -0.0012382093868328658, 0.0, 0.014334749922181282, 0.0, 0.0, 0.0, 0.0, -0.05155323525858098, 0.0, 0.007136984704058467, 0.0, 0.11516758606941294]
normal_30040_172	normalv2	[0.0, 0.0, 0.0, 0.048532062326156054, 0.0, -0.46424863558564616, 0.0, -0.4695845256330452, 0.0, 0.0, 0.0, 0.0, -0.5108139208841797, 0.0, -0.47374321981919554, 0.0, -0.3593103162111106]
normal_30040_173	normalv2	[0.0, 0.0, 0.0, 0.4462582316331917, 0.0, 1.3475312930184058, 0.0, 1.3404160846765971, 0.0, 0.0, 0.0, 0.0, 1.3191974332000953, 0.0, 1.3412826504973308, 0.0, 0.9737466473389317]
normal_30040_174	normalv2	[0.0, 0.0, 0.0, -1.045214903268192, 0.0, -0.9876517260712612, 0.0, -0.9910771853679279, 0.0, 0.0, 0.0, 0.0, -0.9493505143300575, 0.0, -0.9878361634577014, 0.0, -1.2404835633035114]
normal_30040_175	normalv2	[0.0, 0.0, 0.0, 1.0925632567571246, 0.0, 1.5891019501656127, 0.0, 1.600838506059731, 0.0, 0.0, 0.0, 0.0, 1.5889807046111037, 0.0, 1.601348462236152, 0.0, 1.335253620505045]
normal_30040_176	normalv2	[0.0, 0.0, 0.0, -0.2497625646541207, 0.0, -0.0012382093868328658, 0.0, 0.00474705878668282, 0.0, 0.0, 0.0, 0.0, 0.004697872086375503, 0.0, 0.004318934112461331, 0.0, -0.17855682962805403]
normal_30040_177	normalv2	[0.0, 0.0, 0.0, -0.3989098781442591, 0.0, -0.7460810689240542, 0.0, -0.7456841176566563, 0.0, 0.0, 0.0, 0.0, -0.7099132350393546, 0.0, -0.742061894004837, 0.0, -1.0710271696318958]
normal_30040_178	normalv2	[0.0, 0.0, 0.0, 1.54000519722754, 0.0, 1.0656988596799977, 0.0, 1.071831169488917, 0.0, 0.0, 0.0, 0.0, 1.0616265732521368, 0.0, 1.0743730016074877, 0.0, 0.6348338599957006]
normal_30040_179	normalv2	[0.0, 0.0, 0.0, -1.2937937590850894, 0.0, -1.2694841594096693, 0.0, -1.2701567354471668, 0.0, 0.0, 0.0, 0.0, -1.2579914585780423, 0.0, -1.2708489585852423, 0.0, -1.2517806562149525]
normal_30040_17	normalv2	[0.0, 0.0, 0.0, 1.1919947990838837, 0.0, 1.1663533001580006, 0.0, 1.1620072915200919, 0.0, 0.0, 0.0, 0.0, 1.153404695762329, 0.0, 1.1633428845707687, 0.0, 0.8381815324016393]
normal_30040_180	normalv2	[0.0, 0.0, 0.0, -0.8960675897780537, 0.0, -1.4104003760788733, 0.0, -1.4257623713084324, 0.0, 0.0, 0.0, 0.0, -1.4282250729114634, 0.0, -1.4226211118755452, 0.0, -1.5342079790009784]
normal_30040_181	normalv2	[0.0, 0.0, 0.0, 1.54000519722754, 0.0, 0.7838664263415897, 0.0, 0.7856256327549157, 0.0, 0.0, 0.0, 0.0, 0.7711192096614076, 0.0, 0.7879382879044361, 0.0, 0.46537746632408505]
normal_30040_182	normalv2	[0.0, 0.0, 0.0, 3.031478332128924, 0.0, 0.9449135311063943, 0.0, 0.7926220560159551, 0.0, 0.0, 0.0, 0.0, 0.7896228633933011, 0.0, 0.7941782570715441, 0.0, 0.5557542096156134]
normal_30040_183	normalv2	[0.0, 0.0, 0.0, -1.4429410725752279, 0.0, -1.1688297189316663, 0.0, -1.1689677249495412, 0.0, 0.0, 0.0, 0.0, -1.187307501322209, 0.0, -1.1714120305674576, 0.0, -1.0258387979861316]
normal_30040_184	normalv2	[0.0, 0.0, 0.0, -0.8463518186146742, 0.0, 0.2000706715691729, 0.0, 0.19896258597738817, 0.0, 0.0, 0.0, 0.0, 0.24006434755606185, 0.0, 0.20359536880397303, 0.0, -0.3141219445653465]
normal_30040_185	normalv2	[0.0, 0.0, 0.0, 1.341142112574022, 0.0, 1.4280548454008082, 0.0, 1.4189315012727062, 0.0, 0.0, 0.0, 0.0, 1.4083850441878225, 0.0, 1.4195841990781368, 0.0, 1.5386012929109836]
normal_30040_186	normalv2	[0.0, 0.0, 0.0, -0.6972045051245358, 0.0, -1.1486988308360657, 0.0, -1.1269891853833047, 0.0, 0.0, 0.0, 0.0, -1.1858272090236575, 0.0, -1.1351799515326373, 0.0, -0.7773027539344289]
normal_30040_187	normalv2	[0.0, 0.0, 0.0, 0.29711091814305335, 0.0, -0.806473733210856, 0.0, -0.8168144208105571, 0.0, 0.0, 0.0, 0.0, -0.7783767538473608, 0.0, -0.8125131587947654, 0.0, -0.9241649617831624]
normal_30040_188	normalv2	[0.0, 0.0, 0.0, 2.3851733070049908, 0.0, 1.5689710620700121, 0.0, 1.576480588039816, 0.0, 0.0, 0.0, 0.0, 1.5582646394161606, 0.0, 1.5773950322075765, 0.0, 1.1770943197448704]
normal_30040_189	normalv2	[0.0, 0.0, 0.0, 0.29711091814305335, 0.0, 1.1864841882536012, 0.0, 1.188826914020743, 0.0, 0.0, 0.0, 0.0, 1.199293757017425, 0.0, 1.1893092078790566, 0.0, 1.403036177973691]
normal_30040_18	normalv2	[0.0, 0.0, 0.0, -0.8463518186146742, 0.0, -0.5850339641592496, 0.0, -0.5895602282204989, 0.0, 0.0, 0.0, 0.0, -0.5974110203494416, 0.0, -0.5886794260907644, 0.0, -0.6530347319085775]
normal_30040_190	normalv2	[0.0, 0.0, 0.0, -0.10061525116398233, 0.0, 1.5891019501656127, 0.0, 1.5944898997673063, 0.0, 0.0, 0.0, 0.0, 1.5889807046111037, 0.0, 1.5947059144131017, 0.0, 1.403036177973691]
normal_30040_191	normalv2	[0.0, 0.0, 0.0, -0.6474887339611564, 0.0, 1.3274004049228052, 0.0, 1.3374361266209691, 0.0, 0.0, 0.0, 0.0, 1.326228821618215, 0.0, 1.3368542852819638, 0.0, 0.9850437402503728]
normal_30040_192	normalv2	[0.0, 0.0, 0.0, -1.2937937590850894, 0.0, -0.8668663974976577, 0.0, -0.8699354122369675, 0.0, 0.0, 0.0, 0.0, -0.8956899185075661, 0.0, -0.8722960892022189, 0.0, -0.5174696169712851]
normal_30040_193	normalv2	[0.0, 0.0, 0.0, -0.498341420471018, 0.0, 0.8643899787239919, 0.0, 0.8741174306676921, 0.0, 0.0, 0.0, 0.0, 0.8732593782614602, 0.0, 0.8754991455719185, 0.0, 0.6009425812613775]
normal_30040_194	normalv2	[0.0, 0.0, 0.0, -0.05089948000060286, 0.0, 0.9247826430107937, 0.0, 0.9280158024564402, 0.0, 0.0, 0.0, 0.0, 0.9324710702035196, 0.0, 0.9238085842850122, 0.0, 0.7929931607558751]
normal_30040_195	normalv2	[0.0, 0.0, 0.0, -0.6474887339611564, 0.0, 0.26046333585597464, 0.0, 0.27164764985596435, 0.0, 0.0, 0.0, 0.0, 0.3029767702445, 0.0, 0.2734427656099877, 0.0, -0.031694621779320545]
normal_30040_196	normalv2	[0.0, 0.0, 0.0, 0.4462582316331917, 0.0, 0.2000706715691729, 0.0, 0.1932617966535783, 0.0, 0.0, 0.0, 0.0, 0.18011250946472665, 0.0, 0.19373219173338305, 0.0, -0.04299171469076158]
normal_30040_197	normalv2	[0.0, 0.0, 0.0, 0.4959740027965712, 0.0, 0.4919685489553813, 0.0, 0.4827064182306535, 0.0, 0.0, 0.0, 0.0, 0.4632184115626984, 0.0, 0.4827836667000606, 0.0, 0.6348338599957006]
normal_30040_198	normalv2	[0.0, 0.0, 0.0, -0.5480571916343975, 0.0, -0.665557516541652, 0.0, -0.6731286171718032, 0.0, 0.0, 0.0, 0.0, -0.6521818353958466, 0.0, -0.6671822639995417, 0.0, -0.799896939757311]
normal_30040_199	normalv2	[0.0, 0.0, 0.0, -0.8463518186146742, 0.0, -0.9876517260712612, 0.0, -0.9747521977588358, 0.0, 0.0, 0.0, 0.0, -0.9956096486597914, 0.0, -0.9749536464675431, 0.0, -0.8789765901373983]
normal_30040_19	normalv2	[0.0, 0.0, 0.0, 0.4462582316331917, 0.0, -0.9272590617844595, 0.0, -0.9365309966105649, 0.0, 0.0, 0.0, 0.0, -0.9523110989271605, 0.0, -0.937111252808953, 0.0, -0.9580562405174855]
normal_30040_1	normalv2	[0.0, 0.0, 0.0, -1.144646445594951, 0.0, -1.229222383218468, 0.0, -1.2174244342019254, 0.0, 0.0, 0.0, 0.0, -1.247629412488182, 0.0, -1.2217343625602637, 0.0, -0.9015707759602803]
normal_30040_200	normalv2	[0.0, 0.0, 0.0, -0.498341420471018, 0.0, -0.38372508320324383, 0.0, -0.39145779921810503, 0.0, 0.0, 0.0, 0.0, -0.4075635330602135, 0.0, -0.3974545645181016, 0.0, -0.37060740912255163]
normal_30040_201	normalv2	[0.0, 0.0, 0.0, -1.0949306744315714, 0.0, -1.2493532713140687, 0.0, -1.2583664666183783, 0.0, 0.0, 0.0, 0.0, -1.2084016665765676, 0.0, -1.252531629739861, 0.0, -1.3195632136835986]
normal_30040_202	normalv2	[0.0, 0.0, 0.0, 2.186310222351473, 0.0, 1.48844750968761, 0.0, 1.5049615947047463, 0.0, 0.0, 0.0, 0.0, 1.4901711936827922, 0.0, 1.506138610105763, 0.0, 1.1657972268334293]
normal_30040_203	normalv2	[0.0, 0.0, 0.0, 0.34682668930643284, 0.0, 0.9247826430107937, 0.0, 0.9081926032168286, 0.0, 0.0, 0.0, 0.0, 0.9172980741433668, 0.0, 0.9111273566228252, 0.0, 0.8607757182245214]
normal_30040_204	normalv2	[0.0, 0.0, 0.0, -0.15033102232736179, 0.0, 1.2267459644448024, 0.0, 1.2175899874272385, 0.0, 0.0, 0.0, 0.0, 1.1978134647188736, 0.0, 1.2176910031229993, 0.0, 0.9172611827817265]
normal_30040_205	normalv2	[0.0, 0.0, 0.0, -1.2937937590850894, 0.0, -1.5311857046524768, 0.0, -1.5235827335692613, 0.0, 0.0, 0.0, 0.0, -1.448949165091184, 0.0, -1.5166232280381067, 0.0, -2.087765531661589]
normal_30040_206	normalv2	[0.0, 0.0, 0.0, -0.0011837088372234046, 0.0, -0.665557516541652, 0.0, -0.6527871643572997, 0.0, 0.0, 0.0, 0.0, -0.6599533699632418, 0.0, -0.6520855644017, 0.0, -0.8789765901373983]
normal_30040_207	normalv2	[0.0, 0.0, 0.0, 0.5954055451233301, 0.0, 0.3611177763339775, 0.0, 0.35573429238216037, 0.0, 0.0, 0.0, 0.0, 0.36070816988800797, 0.0, 0.35838686201384423, 0.0, 0.036087935689325674]
normal_30040_208	normalv2	[0.0, 0.0, 0.0, -0.9954991321048126, 0.0, -1.2694841594096693, 0.0, -1.2763757783458687, 0.0, 0.0, 0.0, 0.0, -1.247259339413544, 0.0, -1.2738682985048106, 0.0, -1.6471789081153887]
normal_30040_209	normalv2	[0.0, 0.0, 0.0, 1.0925632567571246, 0.0, 0.44164132871637984, 0.0, 0.4395618081209104, 0.0, 0.0, 0.0, 0.0, 0.43546293096485805, 0.0, 0.4405129078261036, 0.0, 0.42018909467832094]
normal_30040_20	normalv2	[0.0, 0.0, 0.0, -1.4429410725752279, 0.0, 0.09941623109117002, 0.0, 0.10697257643409211, 0.0, 0.0, 0.0, 0.0, 0.10313730994004934, 0.0, 0.10818422734561288, 0.0, -0.15596264380517194]
normal_30040_210	normalv2	[0.0, 0.0, 0.0, -0.9457833609414331, 0.0, -1.2493532713140687, 0.0, -1.2572003960748717, 0.0, 0.0, 0.0, 0.0, -1.2424483894432519, 0.0, -1.2529342083958033, 0.0, -1.1614039129234242]
normal_30040_211	normalv2	[0.0, 0.0, 0.0, 0.3965424604698123, 0.0, -0.5649030760636491, 0.0, -0.5733648040051299, 0.0, 0.0, 0.0, 0.0, -0.5430102783776745, 0.0, -0.5679466253097283, 0.0, -0.766005661022988]
normal_30040_212	normalv2	[0.0, 0.0, 0.0, -0.8960675897780537, 0.0, -1.1285679427404651, 0.0, -1.140075088149323, 0.0, 0.0, 0.0, 0.0, -1.1414184400671128, 0.0, -1.1390044487640907, 0.0, -1.0145417050746908]
normal_30040_213	normalv2	[0.0, 0.0, 0.0, -0.7469202762879154, 0.0, 1.5488401739744115, 0.0, 1.5319107805991206, 0.0, 0.0, 0.0, 0.0, 1.5242179165494762, 0.0, 1.5327088013979646, 0.0, 1.1770943197448704]
normal_30040_214	normalv2	[0.0, 0.0, 0.0, -0.3491941069808796, 0.0, -0.0616308736736346, 0.0, -0.06392153988648185, 0.0, 0.0, 0.0, 0.0, -0.03082914307886017, 0.0, -0.060294940166301554, 0.0, -0.24633938709670022]
normal_30040_215	normalv2	[0.0, 0.0, 0.0, 0.4462582316331917, 0.0, 1.045567971584397, 0.0, 1.0358125460339365, 0.0, 0.0, 0.0, 0.0, 1.0301703619079177, 0.0, 1.035926739964984, 0.0, 1.2335797843020755]
normal_30040_216	normalv2	[0.0, 0.0, 0.0, -0.7469202762879154, 0.0, -1.3097459356008705, 0.0, -1.297365048128987, 0.0, 0.0, 0.0, 0.0, -1.2868571583997963, 0.0, -1.3008410684529546, 0.0, -1.432534142798009]
normal_30040_217	normalv2	[0.0, 0.0, 0.0, -0.2497625646541207, 0.0, -0.665557516541652, 0.0, -0.6548601786568669, 0.0, 0.0, 0.0, 0.0, -0.671055562202378, 0.0, -0.6549036149932971, 0.0, -0.5965492673513724]
normal_30040_218	normalv2	[0.0, 0.0, 0.0, 0.8439844009402274, 0.0, 0.09941623109117002, 0.0, 0.09855095584210022, 0.0, 0.0, 0.0, 0.0, 0.07094095244655452, 0.0, 0.0948991316995121, 0.0, -0.22374520127381817]
normal_30040_219	normalv2	[0.0, 0.0, 0.0, 2.0371629088613346, 0.0, 0.03902356680436829, 0.0, 0.04815079568387181, 0.0, 0.0, 0.0, 0.0, 0.05613802946103966, 0.0, 0.05182321551367018, 0.0, -0.4496870595026389]
normal_30040_21	normalv2	[0.0, 0.0, 0.0, -1.2937937590850894, 0.0, -1.1486988308360657, 0.0, -1.1457758774731328, 0.0, 0.0, 0.0, 0.0, -1.155111143828714, 0.0, -1.1440366819633712, 0.0, -0.9467591476060445]
normal_30040_220	normalv2	[0.0, 0.0, 0.0, -1.4429410725752279, 0.0, -0.5045104117768473, 0.0, -0.502752754426121, 0.0, 0.0, 0.0, 0.0, -0.5307978669146247, 0.0, -0.5099752988540158, 0.0, -0.3367161303882285]
normal_30040_221	normalv2	[0.0, 0.0, 0.0, 0.29711091814305335, 0.0, 0.7838664263415897, 0.0, 0.7853665059674698, 0.0, 0.0, 0.0, 0.0, 0.7837016941990952, 0.0, 0.7863279732806663, 0.0, 0.4088920017668799]
normal_30040_222	normalv2	[0.0, 0.0, 0.0, -0.8463518186146742, 0.0, -1.3500077117920715, 0.0, -1.3495790957993365, 0.0, 0.0, 0.0, 0.0, -1.325344758162135, 0.0, -1.3463324565744512, 0.0, -1.5568021648238604]
normal_30040_223	normalv2	[0.0, 0.0, 0.0, -0.9457833609414331, 0.0, -0.40385597129884443, 0.0, -0.40350719483433956, 0.0, 0.0, 0.0, 0.0, -0.36981607944715056, 0.0, -0.39906487914187144, 0.0, -0.7773027539344289]
normal_30040_224	normalv2	[0.0, 0.0, 0.0, 0.6451213162867095, 0.0, 0.26046333585597464, 0.0, 0.26167126853929706, 0.0, 0.0, 0.0, 0.0, 0.2681899012285401, 0.0, 0.26015766996388695, 0.0, -0.08818008633652573]
normal_30040_225	normalv2	[0.0, 0.0, 0.0, -1.0949306744315714, 0.0, -1.4104003760788733, 0.0, -1.4283536391828915, 0.0, 0.0, 0.0, 0.0, -1.423414122941171, 0.0, -1.426244319779027, 0.0, -1.3534544924179217]
normal_30040_226	normalv2	[0.0, 0.0, 0.0, -0.8463518186146742, 0.0, -1.370138599887672, 0.0, -1.3666814637707663, 0.0, 0.0, 0.0, 0.0, -1.3460688503418559, 0.0, -1.3642472067638902, 0.0, -1.387345771152245]
normal_30040_227	normalv2	[0.0, 0.0, 0.0, -0.498341420471018, 0.0, -1.571447480843678, 0.0, -1.567634287435065, 0.0, 0.0, 0.0, 0.0, -1.5403572145267383, 0.0, -1.563523641455402, 0.0, -1.760149837229799]
normal_30040_228	normalv2	[0.0, 0.0, 0.0, 0.19767937581629444, 0.0, 1.5891019501656127, 0.0, 1.5999315623036703, 0.0, 0.0, 0.0, 0.0, 1.5689967585806588, 0.0, 1.600342015596296, 0.0, 1.0980146693647832]
normal_30040_229	normalv2	[0.0, 0.0, 0.0, -0.2497625646541207, 0.0, -0.665557516541652, 0.0, -0.6531758545384685, 0.0, 0.0, 0.0, 0.0, -0.6888190697849959, 0.0, -0.6589294015527215, 0.0, -0.3593103162111106]
